,index,name,x_coord,y_midpoint,geometry,orig_length,orig_geom,masked_geom,masked_length,hull_trimmed,trimmed_length,frac_to_frac_length,p10_frac,p10_trimmed
884,0,scan_v14_seg_1,6.889546504198108,-9.054578429580264,LINESTRING EMPTY,0.9999999999999964,"LINESTRING (6.889546504198108 -9.554578429580262, 6.889546504198108 -8.554578429580266)","LINESTRING Z (6.889546504198108 -9.554578429580262 0, 6.889546504198108 -9.553009807079544 0)",0.0015686225007183197,LINESTRING EMPTY,0.0,,,
885,1,scan_v14_seg_2,6.889546504198108,-8.954578429580264,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (6.889546504198108 -9.454578429580263, 6.889546504198108 -8.454578429580266)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
886,2,scan_v14_seg_3,6.889546504198108,-8.854578429580265,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (6.889546504198108 -9.354578429580263, 6.889546504198108 -8.354578429580267)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
887,3,scan_v14_seg_4,6.889546504198108,-8.754578429580265,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (6.889546504198108 -9.254578429580263, 6.889546504198108 -8.254578429580267)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
888,4,scan_v14_seg_5,6.889546504198108,-8.654578429580265,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (6.889546504198108 -9.154578429580264, 6.889546504198108 -8.154578429580267)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
889,5,scan_v14_seg_6,6.889546504198108,-8.554578429580266,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (6.889546504198108 -9.054578429580264, 6.889546504198108 -8.054578429580268)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
890,6,scan_v14_seg_7,6.889546504198108,-8.454578429580266,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (6.889546504198108 -8.954578429580264, 6.889546504198108 -7.954578429580268)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
891,7,scan_v14_seg_8,6.889546504198108,-8.354578429580267,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (6.889546504198108 -8.854578429580265, 6.889546504198108 -7.854578429580268)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
892,8,scan_v14_seg_9,6.889546504198108,-8.254578429580267,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (6.889546504198108 -8.754578429580265, 6.889546504198108 -7.754578429580269)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
893,9,scan_v14_seg_10,6.889546504198108,-8.154578429580267,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (6.889546504198108 -8.654578429580265, 6.889546504198108 -7.654578429580269)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
894,10,scan_v14_seg_11,6.889546504198108,-8.054578429580268,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (6.889546504198108 -8.554578429580266, 6.889546504198108 -7.554578429580269)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
895,11,scan_v14_seg_12,6.889546504198108,-7.954578429580268,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (6.889546504198108 -8.454578429580266, 6.889546504198108 -7.45457842958027)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
896,12,scan_v14_seg_13,6.889546504198108,-7.854578429580268,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (6.889546504198108 -8.354578429580267, 6.889546504198108 -7.35457842958027)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
897,13,scan_v14_seg_14,6.889546504198108,-7.754578429580269,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (6.889546504198108 -8.254578429580267, 6.889546504198108 -7.25457842958027)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
898,14,scan_v14_seg_15,6.889546504198108,-7.654578429580269,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (6.889546504198108 -8.154578429580267, 6.889546504198108 -7.154578429580271)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
899,15,scan_v14_seg_16,6.889546504198108,-7.554578429580269,GEOMETRYCOLLECTION EMPTY,0.9999999999999964,"LINESTRING (6.889546504198108 -8.054578429580268, 6.889546504198108 -7.054578429580271)",GEOMETRYCOLLECTION EMPTY,0.0,GEOMETRYCOLLECTION EMPTY,0.0,,,
900,16,scan_v14_seg_17,6.889546504198108,-7.45457842958027,"LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.954578429580272 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -7.954578429580268, 6.889546504198108 -6.954578429580272)","LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.954578429580272 0)",0.07238557797125456,"LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.954578429580272 0)",0.07238557797125456,,,0.0
901,17,scan_v14_seg_18,6.889546504198108,-7.35457842958027,"LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.854578429580272 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -7.854578429580268, 6.889546504198108 -6.854578429580272)","LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.854578429580272 0)",0.1723855779712542,"LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.854578429580272 0)",0.1723855779712542,,,0.0
902,18,scan_v14_seg_19,6.889546504198108,-7.25457842958027,"LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.754578429580272 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -7.754578429580269, 6.889546504198108 -6.754578429580272)","LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.754578429580272 0)",0.27238557797125384,"LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.754578429580272 0)",0.27238557797125384,,,0.0
903,19,scan_v14_seg_20,6.889546504198108,-7.154578429580271,"LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.654578429580273 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -7.654578429580269, 6.889546504198108 -6.654578429580273)","LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.654578429580273 0)",0.3723855779712535,"LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.654578429580273 0)",0.3723855779712535,,,0.0
904,20,scan_v14_seg_21,6.889546504198108,-7.054578429580271,"LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.554578429580273 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -7.554578429580269, 6.889546504198108 -6.554578429580273)","LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.554578429580273 0)",0.47238557797125313,"LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.554578429580273 0)",0.47238557797125313,,,0.0
905,21,scan_v14_seg_22,6.889546504198108,-6.9545784295802715,"LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.454578429580273 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -7.45457842958027, 6.889546504198108 -6.454578429580273)","LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.454578429580273 0)",0.5723855779712528,"LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.454578429580273 0)",0.5723855779712528,,,0.0
906,22,scan_v14_seg_23,6.889546504198108,-6.854578429580272,"LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.354578429580274 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -7.35457842958027, 6.889546504198108 -6.354578429580274)","LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.354578429580274 0)",0.6723855779712524,"LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.354578429580274 0)",0.6723855779712524,,,0.0
907,23,scan_v14_seg_24,6.889546504198108,-6.754578429580272,"LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.254578429580274 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -7.25457842958027, 6.889546504198108 -6.254578429580274)","LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.254578429580274 0)",0.7723855779712521,"LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.254578429580274 0)",0.7723855779712521,,,0.0
908,24,scan_v14_seg_25,6.889546504198108,-6.654578429580273,"LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.154578429580274 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -7.154578429580271, 6.889546504198108 -6.154578429580274)","LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.154578429580274 0)",0.8723855779712517,"LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.154578429580274 0)",0.8723855779712517,,,0.0
909,25,scan_v14_seg_26,6.889546504198108,-6.554578429580273,"LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.054578429580275 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -7.054578429580271, 6.889546504198108 -6.054578429580275)","LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.054578429580275 0)",0.9723855779712514,"LINESTRING Z (6.889546504198108 -7.026964007551526 0, 6.889546504198108 -6.054578429580275 0)",0.9723855779712514,,,0.0
910,26,scan_v14_seg_27,6.889546504198108,-6.454578429580273,"LINESTRING Z (6.889546504198108 -6.954578429580272 0, 6.889546504198108 -5.954578429580275 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -6.954578429580272, 6.889546504198108 -5.954578429580275)","LINESTRING Z (6.889546504198108 -6.954578429580272 0, 6.889546504198108 -5.954578429580275 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -6.954578429580272 0, 6.889546504198108 -5.954578429580275 0)",0.9999999999999964,,,0.0
911,27,scan_v14_seg_28,6.889546504198108,-6.354578429580274,"LINESTRING Z (6.889546504198108 -6.854578429580272 0, 6.889546504198108 -5.854578429580275 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -6.854578429580272, 6.889546504198108 -5.854578429580275)","LINESTRING Z (6.889546504198108 -6.854578429580272 0, 6.889546504198108 -5.854578429580275 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -6.854578429580272 0, 6.889546504198108 -5.854578429580275 0)",0.9999999999999964,,,0.0
912,28,scan_v14_seg_29,6.889546504198108,-6.254578429580274,"LINESTRING Z (6.889546504198108 -6.754578429580272 0, 6.889546504198108 -5.754578429580276 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -6.754578429580272, 6.889546504198108 -5.754578429580276)","LINESTRING Z (6.889546504198108 -6.754578429580272 0, 6.889546504198108 -5.754578429580276 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -6.754578429580272 0, 6.889546504198108 -5.754578429580276 0)",0.9999999999999964,,,0.0
913,29,scan_v14_seg_30,6.889546504198108,-6.154578429580274,"LINESTRING Z (6.889546504198108 -6.654578429580273 0, 6.889546504198108 -5.654578429580276 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -6.654578429580273, 6.889546504198108 -5.654578429580276)","LINESTRING Z (6.889546504198108 -6.654578429580273 0, 6.889546504198108 -5.654578429580276 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -6.654578429580273 0, 6.889546504198108 -5.654578429580276 0)",0.9999999999999964,,,0.0
914,30,scan_v14_seg_31,6.889546504198108,-6.054578429580275,"LINESTRING Z (6.889546504198108 -6.554578429580273 0, 6.889546504198108 -5.554578429580276 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -6.554578429580273, 6.889546504198108 -5.554578429580276)","LINESTRING Z (6.889546504198108 -6.554578429580273 0, 6.889546504198108 -5.554578429580276 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -6.554578429580273 0, 6.889546504198108 -5.554578429580276 0)",0.9999999999999964,,,0.0
915,31,scan_v14_seg_32,6.889546504198108,-5.954578429580275,"LINESTRING Z (6.889546504198108 -6.454578429580273 0, 6.889546504198108 -5.454578429580277 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -6.454578429580273, 6.889546504198108 -5.454578429580277)","LINESTRING Z (6.889546504198108 -6.454578429580273 0, 6.889546504198108 -5.454578429580277 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -6.454578429580273 0, 6.889546504198108 -5.454578429580277 0)",0.9999999999999964,,,0.0
916,32,scan_v14_seg_33,6.889546504198108,-5.854578429580275,"LINESTRING Z (6.889546504198108 -6.354578429580274 0, 6.889546504198108 -5.354578429580277 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -6.354578429580274, 6.889546504198108 -5.354578429580277)","LINESTRING Z (6.889546504198108 -6.354578429580274 0, 6.889546504198108 -5.354578429580277 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -6.354578429580274 0, 6.889546504198108 -5.354578429580277 0)",0.9999999999999964,,,0.0
917,33,scan_v14_seg_34,6.889546504198108,-5.754578429580276,"LINESTRING Z (6.889546504198108 -6.254578429580274 0, 6.889546504198108 -5.254578429580278 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -6.254578429580274, 6.889546504198108 -5.254578429580278)","LINESTRING Z (6.889546504198108 -6.254578429580274 0, 6.889546504198108 -5.254578429580278 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -6.254578429580274 0, 6.889546504198108 -5.254578429580278 0)",0.9999999999999964,,,0.0
918,34,scan_v14_seg_35,6.889546504198108,-5.654578429580276,"LINESTRING Z (6.889546504198108 -6.154578429580274 0, 6.889546504198108 -5.154578429580278 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -6.154578429580274, 6.889546504198108 -5.154578429580278)","LINESTRING Z (6.889546504198108 -6.154578429580274 0, 6.889546504198108 -5.154578429580278 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -6.154578429580274 0, 6.889546504198108 -5.154578429580278 0)",0.9999999999999964,,,0.0
919,35,scan_v14_seg_36,6.889546504198108,-5.5545784295802765,"LINESTRING Z (6.889546504198108 -6.054578429580275 0, 6.889546504198108 -5.054578429580278 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -6.054578429580275, 6.889546504198108 -5.054578429580278)","LINESTRING Z (6.889546504198108 -6.054578429580275 0, 6.889546504198108 -5.054578429580278 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -6.054578429580275 0, 6.889546504198108 -5.054578429580278 0)",0.9999999999999964,,,0.0
920,36,scan_v14_seg_37,6.889546504198108,-5.454578429580277,"LINESTRING Z (6.889546504198108 -5.954578429580275 0, 6.889546504198108 -4.954578429580279 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -5.954578429580275, 6.889546504198108 -4.954578429580279)","LINESTRING Z (6.889546504198108 -5.954578429580275 0, 6.889546504198108 -4.954578429580279 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -5.954578429580275 0, 6.889546504198108 -4.954578429580279 0)",0.9999999999999964,,,0.0
921,37,scan_v14_seg_38,6.889546504198108,-5.354578429580277,"LINESTRING Z (6.889546504198108 -5.854578429580275 0, 6.889546504198108 -4.854578429580279 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -5.854578429580275, 6.889546504198108 -4.854578429580279)","LINESTRING Z (6.889546504198108 -5.854578429580275 0, 6.889546504198108 -4.854578429580279 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -5.854578429580275 0, 6.889546504198108 -4.854578429580279 0)",0.9999999999999964,0.0,,1.0000000000000036
922,38,scan_v14_seg_39,6.889546504198108,-5.2545784295802775,"LINESTRING Z (6.889546504198108 -5.754578429580276 0, 6.889546504198108 -4.754578429580279 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -5.754578429580276, 6.889546504198108 -4.754578429580279)","LINESTRING Z (6.889546504198108 -5.754578429580276 0, 6.889546504198108 -4.754578429580279 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -5.754578429580276 0, 6.889546504198108 -4.754578429580279 0)",0.9999999999999964,0.0,,1.0000000000000036
923,39,scan_v14_seg_40,6.889546504198108,-5.154578429580278,"LINESTRING Z (6.889546504198108 -5.654578429580276 0, 6.889546504198108 -4.65457842958028 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -5.654578429580276, 6.889546504198108 -4.65457842958028)","LINESTRING Z (6.889546504198108 -5.654578429580276 0, 6.889546504198108 -4.65457842958028 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -5.654578429580276 0, 6.889546504198108 -4.65457842958028 0)",0.9999999999999964,0.0,,1.0000000000000036
924,40,scan_v14_seg_41,6.889546504198108,-5.054578429580278,"LINESTRING Z (6.889546504198108 -5.554578429580276 0, 6.889546504198108 -4.55457842958028 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -5.554578429580276, 6.889546504198108 -4.55457842958028)","LINESTRING Z (6.889546504198108 -5.554578429580276 0, 6.889546504198108 -4.55457842958028 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -5.554578429580276 0, 6.889546504198108 -4.55457842958028 0)",0.9999999999999964,0.0,,1.0000000000000036
925,41,scan_v14_seg_42,6.889546504198108,-4.954578429580279,"LINESTRING Z (6.889546504198108 -5.454578429580277 0, 6.889546504198108 -4.45457842958028 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -5.454578429580277, 6.889546504198108 -4.45457842958028)","LINESTRING Z (6.889546504198108 -5.454578429580277 0, 6.889546504198108 -4.45457842958028 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -5.454578429580277 0, 6.889546504198108 -4.45457842958028 0)",0.9999999999999964,0.0,,1.0000000000000036
926,42,scan_v14_seg_43,6.889546504198108,-4.854578429580279,"LINESTRING Z (6.889546504198108 -5.354578429580277 0, 6.889546504198108 -4.354578429580281 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -5.354578429580277, 6.889546504198108 -4.354578429580281)","LINESTRING Z (6.889546504198108 -5.354578429580277 0, 6.889546504198108 -4.354578429580281 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -5.354578429580277 0, 6.889546504198108 -4.354578429580281 0)",0.9999999999999964,0.0,,1.0000000000000036
927,43,scan_v14_seg_44,6.889546504198108,-4.754578429580279,"LINESTRING Z (6.889546504198108 -5.254578429580278 0, 6.889546504198108 -4.254578429580281 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -5.254578429580278, 6.889546504198108 -4.254578429580281)","LINESTRING Z (6.889546504198108 -5.254578429580278 0, 6.889546504198108 -4.254578429580281 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -5.254578429580278 0, 6.889546504198108 -4.254578429580281 0)",0.9999999999999964,0.0,,1.0000000000000036
928,44,scan_v14_seg_45,6.889546504198108,-4.65457842958028,"LINESTRING Z (6.889546504198108 -5.154578429580278 0, 6.889546504198108 -4.154578429580281 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -5.154578429580278, 6.889546504198108 -4.154578429580281)","LINESTRING Z (6.889546504198108 -5.154578429580278 0, 6.889546504198108 -4.154578429580281 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -5.154578429580278 0, 6.889546504198108 -4.154578429580281 0)",0.9999999999999964,0.0,,1.0000000000000036
929,45,scan_v14_seg_46,6.889546504198108,-4.55457842958028,"LINESTRING Z (6.889546504198108 -5.054578429580278 0, 6.889546504198108 -4.054578429580282 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -5.054578429580278, 6.889546504198108 -4.054578429580282)","LINESTRING Z (6.889546504198108 -5.054578429580278 0, 6.889546504198108 -4.054578429580282 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -5.054578429580278 0, 6.889546504198108 -4.054578429580282 0)",0.9999999999999964,0.0,,1.0000000000000036
930,46,scan_v14_seg_47,6.889546504198108,-4.45457842958028,"LINESTRING Z (6.889546504198108 -4.954578429580279 0, 6.889546504198108 -3.954578429580282 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -4.954578429580279, 6.889546504198108 -3.954578429580282)","LINESTRING Z (6.889546504198108 -4.954578429580279 0, 6.889546504198108 -3.954578429580282 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -4.954578429580279 0, 6.889546504198108 -3.954578429580282 0)",0.9999999999999964,0.0,,1.0000000000000036
931,47,scan_v14_seg_48,6.889546504198108,-4.354578429580281,"LINESTRING Z (6.889546504198108 -4.854578429580279 0, 6.889546504198108 -3.854578429580283 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -4.854578429580279, 6.889546504198108 -3.854578429580283)","LINESTRING Z (6.889546504198108 -4.854578429580279 0, 6.889546504198108 -3.854578429580283 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -4.854578429580279 0, 6.889546504198108 -3.854578429580283 0)",0.9999999999999964,,,0.0
932,48,scan_v14_seg_49,6.889546504198108,-4.254578429580281,"LINESTRING Z (6.889546504198108 -4.754578429580279 0, 6.889546504198108 -3.754578429580283 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -4.754578429580279, 6.889546504198108 -3.754578429580283)","LINESTRING Z (6.889546504198108 -4.754578429580279 0, 6.889546504198108 -3.754578429580283 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -4.754578429580279 0, 6.889546504198108 -3.754578429580283 0)",0.9999999999999964,0.0,,1.0000000000000036
933,49,scan_v14_seg_50,6.889546504198108,-4.1545784295802815,"LINESTRING Z (6.889546504198108 -4.65457842958028 0, 6.889546504198108 -3.654578429580283 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -4.65457842958028, 6.889546504198108 -3.654578429580283)","LINESTRING Z (6.889546504198108 -4.65457842958028 0, 6.889546504198108 -3.654578429580283 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -4.65457842958028 0, 6.889546504198108 -3.654578429580283 0)",0.9999999999999964,0.0,,1.0000000000000036
934,50,scan_v14_seg_51,6.889546504198108,-4.054578429580282,"LINESTRING Z (6.889546504198108 -4.55457842958028 0, 6.889546504198108 -3.554578429580284 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -4.55457842958028, 6.889546504198108 -3.554578429580284)","LINESTRING Z (6.889546504198108 -4.55457842958028 0, 6.889546504198108 -3.554578429580284 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -4.55457842958028 0, 6.889546504198108 -3.554578429580284 0)",0.9999999999999964,0.0,,1.0000000000000036
935,51,scan_v14_seg_52,6.889546504198108,-3.954578429580282,"LINESTRING Z (6.889546504198108 -4.45457842958028 0, 6.889546504198108 -3.454578429580284 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -4.45457842958028, 6.889546504198108 -3.454578429580284)","LINESTRING Z (6.889546504198108 -4.45457842958028 0, 6.889546504198108 -3.454578429580284 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -4.45457842958028 0, 6.889546504198108 -3.454578429580284 0)",0.9999999999999964,0.0,,1.0000000000000036
936,52,scan_v14_seg_53,6.889546504198108,-3.8545784295802825,"LINESTRING Z (6.889546504198108 -4.354578429580281 0, 6.889546504198108 -3.354578429580284 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -4.354578429580281, 6.889546504198108 -3.354578429580284)","LINESTRING Z (6.889546504198108 -4.354578429580281 0, 6.889546504198108 -3.354578429580284 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -4.354578429580281 0, 6.889546504198108 -3.354578429580284 0)",0.9999999999999964,0.0,,1.0000000000000036
937,53,scan_v14_seg_54,6.889546504198108,-3.754578429580283,"LINESTRING Z (6.889546504198108 -4.254578429580281 0, 6.889546504198108 -3.254578429580285 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -4.254578429580281, 6.889546504198108 -3.254578429580285)","LINESTRING Z (6.889546504198108 -4.254578429580281 0, 6.889546504198108 -3.254578429580285 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -4.254578429580281 0, 6.889546504198108 -3.254578429580285 0)",0.9999999999999964,0.0,,1.0000000000000036
938,54,scan_v14_seg_55,6.889546504198108,-3.6545784295802832,"LINESTRING Z (6.889546504198108 -4.154578429580281 0, 6.889546504198108 -3.154578429580285 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -4.154578429580281, 6.889546504198108 -3.154578429580285)","LINESTRING Z (6.889546504198108 -4.154578429580281 0, 6.889546504198108 -3.154578429580285 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -4.154578429580281 0, 6.889546504198108 -3.154578429580285 0)",0.9999999999999964,0.0,,1.0000000000000036
939,55,scan_v14_seg_56,6.889546504198108,-3.5545784295802836,"LINESTRING Z (6.889546504198108 -4.054578429580282 0, 6.889546504198108 -3.054578429580285 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -4.054578429580282, 6.889546504198108 -3.054578429580285)","LINESTRING Z (6.889546504198108 -4.054578429580282 0, 6.889546504198108 -3.054578429580285 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -4.054578429580282 0, 6.889546504198108 -3.054578429580285 0)",0.9999999999999964,0.0,,1.0000000000000036
940,56,scan_v14_seg_57,6.889546504198108,-3.454578429580284,"LINESTRING Z (6.889546504198108 -3.954578429580282 0, 6.889546504198108 -2.954578429580286 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -3.954578429580282, 6.889546504198108 -2.954578429580286)","LINESTRING Z (6.889546504198108 -3.954578429580282 0, 6.889546504198108 -2.954578429580286 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -3.954578429580282 0, 6.889546504198108 -2.954578429580286 0)",0.9999999999999964,0.0,,1.0000000000000036
941,57,scan_v14_seg_58,6.889546504198108,-3.3545784295802843,"LINESTRING Z (6.889546504198108 -3.854578429580283 0, 6.889546504198108 -2.854578429580286 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -3.854578429580283, 6.889546504198108 -2.854578429580286)","LINESTRING Z (6.889546504198108 -3.854578429580283 0, 6.889546504198108 -2.854578429580286 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -3.854578429580283 0, 6.889546504198108 -2.854578429580286 0)",0.9999999999999964,0.0,,1.0000000000000036
942,58,scan_v14_seg_59,6.889546504198108,-3.2545784295802846,"LINESTRING Z (6.889546504198108 -3.754578429580283 0, 6.889546504198108 -2.754578429580286 0)",0.9999999999999964,"LINESTRING (6.889546504198108 -3.754578429580283, 6.889546504198108 -2.754578429580286)","LINESTRING Z (6.889546504198108 -3.754578429580283 0, 6.889546504198108 -2.754578429580286 0)",0.9999999999999964,"LINESTRING Z (6.889546504198108 -3.754578429580283 0, 6.889546504198108 -2.754578429580286 0)",0.9999999999999964,,,0.0
