,index,name,y_coord,x_midpoint,orig_length,masked_length,p10_masked
63,3,scan_h_6_seg_4,-6.804578429580262,3.6989371843544703,1.0,0.9885788703986891,3.034659236435141
64,4,scan_h_6_seg_5,-6.804578429580262,4.69893718435447,1.0,0.6486896736996588,7.707845835565102
65,5,scan_h_6_seg_6,-6.804578429580262,5.69893718435447,1.0,0.8672358024468068,1.1530889259629438
66,6,scan_h_6_seg_7,-6.804578429580262,6.69893718435447,1.0,0.9943576414464808,0.0
67,7,scan_h_6_seg_8,-6.804578429580262,7.69893718435447,1.0,1.0,7.0
68,8,scan_h_6_seg_9,-6.804578429580262,8.69893718435447,1.0,1.0,4.0
69,9,scan_h_6_seg_10,-6.804578429580262,9.69893718435447,1.0,1.0,2.0
70,10,scan_h_6_seg_11,-6.804578429580262,10.69893718435447,1.0,1.0,2.0
71,11,scan_h_6_seg_12,-6.804578429580262,11.69893718435447,1.0,1.0,9.0
72,0,scan_h_7_seg_1,-6.304578429580262,0.69893718435447,1.0,0.5284231108852986,0.0
73,1,scan_h_7_seg_2,-6.304578429580262,1.6989371843544703,1.0000000000000002,1.0000000000000002,0.0
74,2,scan_h_7_seg_3,-6.304578429580262,2.6989371843544703,1.0,0.8567048652552693,1.1672631270770635
75,3,scan_h_7_seg_4,-6.304578429580262,3.6989371843544703,1.0,0.8295259831863055,1.2055077481224687
76,4,scan_h_7_seg_5,-6.304578429580262,4.69893718435447,1.0,0.9886354762951779,2.0229903214628906
77,5,scan_h_7_seg_6,-6.304578429580262,5.69893718435447,1.0,0.9958988981066241,1.004117990190744
78,6,scan_h_7_seg_7,-6.304578429580262,6.69893718435447,1.0,1.0,1.0
79,7,scan_h_7_seg_8,-6.304578429580262,7.69893718435447,1.0,1.0,3.0
80,8,scan_h_7_seg_9,-6.304578429580262,8.69893718435447,1.0,1.0,2.0
81,9,scan_h_7_seg_10,-6.304578429580262,9.69893718435447,1.0,1.0,2.0
82,10,scan_h_7_seg_11,-6.304578429580262,10.69893718435447,1.0,1.0,1.0
83,11,scan_h_7_seg_12,-6.304578429580262,11.69893718435447,1.0,1.0,2.0
84,0,scan_h_8_seg_1,-5.804578429580262,0.69893718435447,1.0,1.0,2.0
85,1,scan_h_8_seg_2,-5.804578429580262,1.6989371843544703,1.0000000000000002,1.0000000000000002,1.9999999999999996
86,2,scan_h_8_seg_3,-5.804578429580262,2.6989371843544703,1.0,1.0,2.0
87,3,scan_h_8_seg_4,-5.804578429580262,3.6989371843544703,1.0,1.0,1.0
88,4,scan_h_8_seg_5,-5.804578429580262,4.69893718435447,1.0,1.0,4.0
89,5,scan_h_8_seg_6,-5.804578429580262,5.69893718435447,1.0,1.0,0.0
90,6,scan_h_8_seg_7,-5.804578429580262,6.69893718435447,1.0,1.0,1.0
91,7,scan_h_8_seg_8,-5.804578429580262,7.69893718435447,1.0,1.0,2.0
92,8,scan_h_8_seg_9,-5.804578429580262,8.69893718435447,1.0,1.0,2.0
93,9,scan_h_8_seg_10,-5.804578429580262,9.69893718435447,1.0,1.0,3.0
94,10,scan_h_8_seg_11,-5.804578429580262,10.69893718435447,1.0,1.0,0.0
95,11,scan_h_8_seg_12,-5.804578429580262,11.69893718435447,1.0,1.0,2.0
96,0,scan_h_9_seg_1,-5.304578429580262,0.69893718435447,1.0,1.0,1.0
97,1,scan_h_9_seg_2,-5.304578429580262,1.6989371843544703,1.0000000000000002,1.0000000000000002,5.999999999999999
98,2,scan_h_9_seg_3,-5.304578429580262,2.6989371843544703,1.0,1.0,2.0
99,3,scan_h_9_seg_4,-5.304578429580262,3.6989371843544703,1.0,1.0,2.0
100,4,scan_h_9_seg_5,-5.304578429580262,4.69893718435447,1.0,1.0,5.0
101,5,scan_h_9_seg_6,-5.304578429580262,5.69893718435447,1.0,1.0,1.0
102,6,scan_h_9_seg_7,-5.304578429580262,6.69893718435447,1.0,1.0,0.0
103,7,scan_h_9_seg_8,-5.304578429580262,7.69893718435447,1.0,1.0,3.0
104,8,scan_h_9_seg_9,-5.304578429580262,8.69893718435447,1.0,1.0,1.0
105,9,scan_h_9_seg_10,-5.304578429580262,9.69893718435447,1.0,1.0,2.0
106,10,scan_h_9_seg_11,-5.304578429580262,10.69893718435447,1.0,1.0,3.0
107,11,scan_h_9_seg_12,-5.304578429580262,11.69893718435447,1.0,1.0,4.0
108,0,scan_h_10_seg_1,-4.804578429580262,0.69893718435447,1.0,1.0,3.0
109,1,scan_h_10_seg_2,-4.804578429580262,1.6989371843544703,1.0000000000000002,1.0000000000000002,4.999999999999999
110,2,scan_h_10_seg_3,-4.804578429580262,2.6989371843544703,1.0,1.0,1.0
111,3,scan_h_10_seg_4,-4.804578429580262,3.6989371843544703,1.0,1.0,2.0
112,4,scan_h_10_seg_5,-4.804578429580262,4.69893718435447,1.0,1.0,3.0
113,5,scan_h_10_seg_6,-4.804578429580262,5.69893718435447,1.0,1.0,2.0
114,6,scan_h_10_seg_7,-4.804578429580262,6.69893718435447,1.0,1.0,0.0
115,7,scan_h_10_seg_8,-4.804578429580262,7.69893718435447,1.0,1.0,1.0
116,8,scan_h_10_seg_9,-4.804578429580262,8.69893718435447,1.0,1.0,2.0
117,9,scan_h_10_seg_10,-4.804578429580262,9.69893718435447,1.0,1.0,4.0
118,10,scan_h_10_seg_11,-4.804578429580262,10.69893718435447,1.0,1.0,1.0
119,11,scan_h_10_seg_12,-4.804578429580262,11.69893718435447,1.0,1.0,3.0
120,0,scan_h_11_seg_1,-4.304578429580262,0.69893718435447,1.0,1.0,3.0
121,1,scan_h_11_seg_2,-4.304578429580262,1.6989371843544703,1.0000000000000002,1.0000000000000002,3.999999999999999
122,2,scan_h_11_seg_3,-4.304578429580262,2.6989371843544703,1.0,1.0,2.0
123,3,scan_h_11_seg_4,-4.304578429580262,3.6989371843544703,1.0,1.0,4.0
124,4,scan_h_11_seg_5,-4.304578429580262,4.69893718435447,1.0,1.0,2.0
125,5,scan_h_11_seg_6,-4.304578429580262,5.69893718435447,1.0,1.0,1.0
126,6,scan_h_11_seg_7,-4.304578429580262,6.69893718435447,1.0,1.0,3.0
127,7,scan_h_11_seg_8,-4.304578429580262,7.69893718435447,1.0,1.0,4.0
128,8,scan_h_11_seg_9,-4.304578429580262,8.69893718435447,1.0,1.0,4.0
129,9,scan_h_11_seg_10,-4.304578429580262,9.69893718435447,1.0,1.0,4.0
130,10,scan_h_11_seg_11,-4.304578429580262,10.69893718435447,1.0,1.0,1.0
131,11,scan_h_11_seg_12,-4.304578429580262,11.69893718435447,1.0,1.0,1.0
132,0,scan_h_12_seg_1,-3.8045784295802623,0.69893718435447,1.0,1.0,4.0
133,1,scan_h_12_seg_2,-3.8045784295802623,1.6989371843544703,1.0000000000000002,1.0000000000000002,0.9999999999999998
134,2,scan_h_12_seg_3,-3.8045784295802623,2.6989371843544703,1.0,1.0,4.0
135,3,scan_h_12_seg_4,-3.8045784295802623,3.6989371843544703,1.0,1.0,4.0
136,4,scan_h_12_seg_5,-3.8045784295802623,4.69893718435447,1.0,1.0,3.0
137,5,scan_h_12_seg_6,-3.8045784295802623,5.69893718435447,1.0,1.0,2.0
138,6,scan_h_12_seg_7,-3.8045784295802623,6.69893718435447,1.0,0.7996343981207241,7.5034290847179825
139,7,scan_h_12_seg_8,-3.8045784295802623,7.69893718435447,1.0,1.0,2.0
140,8,scan_h_12_seg_9,-3.8045784295802623,8.69893718435447,1.0,1.0,4.0
141,9,scan_h_12_seg_10,-3.8045784295802623,9.69893718435447,1.0,1.0,0.0
142,10,scan_h_12_seg_11,-3.8045784295802623,10.69893718435447,1.0,1.0,2.0
143,11,scan_h_12_seg_12,-3.8045784295802623,11.69893718435447,1.0,1.0,0.0
144,0,scan_h_13_seg_1,-3.3045784295802623,0.69893718435447,1.0,1.0,1.0
145,1,scan_h_13_seg_2,-3.3045784295802623,1.6989371843544703,1.0000000000000002,1.0000000000000002,2.9999999999999996
146,2,scan_h_13_seg_3,-3.3045784295802623,2.6989371843544703,1.0,1.0,3.0
147,3,scan_h_13_seg_4,-3.3045784295802623,3.6989371843544703,1.0,1.0,2.0
148,4,scan_h_13_seg_5,-3.3045784295802623,4.69893718435447,1.0,1.0,1.0
149,5,scan_h_13_seg_6,-3.3045784295802623,5.69893718435447,1.0,0.7027770951426966,5.691705133315156
